ankleAngleX, ankleAngleY, ankleAngleZ, lowLegAngleMag,lowLegAngleX, lowLegAngleY, lowLegAngleZ, lowLegAngleVeloMag, lowLegAngleVeloX, lowLegAngleVeloY, lowLegAngleVeloZ, lowLegAngleAccelX, lowLegAngleAccelY, lowLegAngleAccelZ, footAngleMag, footAngleX, footAngleY, footAngleZ, footAngleVeloMag, footAngleVeloX, footAngleVeloY,  footAngleVeloZ, footAngleAccelMag, footAngleAccelX, footAngleAccelY, footAngleAccelZ, footPosMag, footPosX, footPosY, footPosZ,footSpeedMag, footSpeedX, footSpeedY, footSpeedZ, footAccelMag, footAccelX, footAccelY, footAccelZ, lowLegPosMag, lowLegPosX, lowLegPosY, lowLegPosZ, lowLegSpeedMag, lowLegSpeedX, lowLegSpeedY, lowLegSpeedZ, lowLegAccelMag, lowLegAccelX, lowLegAccelY, lowLegAccelZ, medGastro, tibAnterior,
9.8172245,0.23370288,-4.105768,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9250326,0.8409914,
10.977133,0.31829226,-3.7360299,25.555426,24.483158,-4.005192,6.132959,0.8172661,0.76958954,0.06896697,0.2662694,30.78358,1.2818855,-2.8991845,11.599856,-10.977133,-0.3182924,3.7360299,0.08003002,-0.011157544,0.032047138,-0.07247961,0.44630176,-0.44630176,0.0,0.0,0.91896385,-0.16400233,-0.8957551,0.12337182,0.24103524,0.006953478,0.1851201,0.15420824,3.4756167,0.31518936,2.831459,1.9908309,0.8709576,-0.15481219,-0.8568854,0.018649466,0.2391457,0.006415844,0.18328428,0.15348084,3.4217057,0.31647682,2.7787209,1.971452,4.9250326,0.8409914,
12.216561,0.24153015,-3.3264127,28.946548,27.583399,-4.866755,7.3057137,0.8731126,0.8232956,-0.043287322,0.28746524,2.148242,0.124550164,-0.03888607,12.663638,-12.216561,-0.24152996,3.326413,0.082235254,-0.0114536965,0.03516089,-0.073451765,0.011846088,-0.011846088,0.0,0.0,0.91396934,-0.16510203,-0.88979304,0.12786528,0.30185276,-0.043988228,0.23848295,0.1797387,3.1226797,-2.0376682,2.1345139,1.0212183,0.86544776,-0.15593262,-0.8509701,0.023123752,0.3000405,-0.04481733,0.23661137,0.17897144,3.1288047,-2.049327,2.1330833,1.0196239,5.84696,0.86326927,
13.44391,0.010040967,-2.9457576,32.3946,30.742142,-5.507972,8.601927,0.9033952,0.8395958,-0.16237906,0.29126412,0.65200806,-0.53118974,1.436347,13.762859,-13.44391,-0.010040999,2.9457576,0.044570316,0.009911855,0.021881148,-0.03754309,0.85462207,0.85462207,0.0,0.0,0.90839493,-0.16692854,-0.8831233,0.13194475,0.3211575,-0.07306039,0.2667904,0.16317844,1.7530516,-1.1628866,1.1322975,-0.66241026,0.85933024,-0.15777998,-0.8442829,0.027207818,0.32201982,-0.07389426,0.26748657,0.16336262,1.8077086,-1.1630774,1.2350082,-0.6243527,7.3560095,0.8409914,
14.656624,-0.22181891,-2.5855925,35.854374,33.995983,-5.7746897,9.821517,0.9244093,0.85335225,-0.18116009,0.3057835,0.55025816,-0.79262656,1.2217,14.884593,-14.656624,0.22181877,2.5855927,0.033120718,0.032306463,0.0020654825,-0.0070005897,0.8957843,0.8957843,0.0,0.0,0.90218383,-0.16830897,-0.8758397,0.1360609,0.3391722,-0.055217147,0.29134274,0.16464591,1.2154686,0.71372986,0.9820938,0.058698654,0.85249275,-0.15915902,-0.83691645,0.03135489,0.3426134,-0.055161715,0.29465914,0.16588286,1.3239989,0.7493019,1.0869026,0.100809336,8.559367,0.8688388,
15.865641,-0.3929807,-2.237213,39.402027,37.42969,-5.7310762,10.894619,0.9329981,0.86482036,-0.15830755,0.31226578,0.4587245,-0.79628944,0.42089096,16.027418,-15.865641,0.3929809,2.237213,0.0496636,0.046214096,-0.017841753,0.0035216846,0.55630535,0.55630535,0.0,0.0,0.8950331,-0.16902545,-0.8675562,0.14092897,0.38538873,-0.028659105,0.33133984,0.19472301,2.266179,1.0623217,1.599884,1.203084,0.8445665,-0.15983222,-0.8285111,0.036272097,0.39044935,-0.026928186,0.3362131,0.19668832,2.3572328,1.1293411,1.662159,1.2322187,8.229414,0.9468115,
17.037413,-0.49350497,-1.9622734,43.017307,40.991238,-5.4661555,11.8460245,0.92179435,0.866321,-0.12685129,0.2882733,0.060026646,-0.9403367,0.9068814,17.157143,-17.037413,0.49350518,1.9622734,0.08521785,0.069757685,-0.04135017,0.02619372,0.94174355,0.94174355,0.0,0.0,0.8870104,-0.1698112,-0.8582126,0.1463651,0.4335386,-0.031430125,0.37374496,0.2174455,1.9275621,-0.1108408,1.6962051,0.9088993,0.83561015,-0.16053545,-0.818979,0.041786026,0.44137743,-0.02812922,0.38128376,0.22055715,2.0405986,-0.048041344,1.8028259,0.95475316,6.798001,1.0192147,
18.134321,-0.40081632,-1.7970172,46.60895,44.507664,-5.151728,12.84219,0.89456016,0.8501714,-0.008655357,0.27815747,-0.6459856,-0.9776306,2.0303667,18.227549,-18.134321,0.40081596,1.7970172,0.14360827,0.10184863,-0.06579094,0.07695289,1.2836379,1.2836379,0.0,0.0,0.87847143,-0.17093813,-0.84822273,0.15169165,0.4550855,-0.045077205,0.3995943,0.21306157,1.1823028,-0.5458832,1.0339737,-0.17535686,0.8260376,-0.16156623,-0.8087051,0.047228176,0.4668759,-0.041230917,0.41095734,0.217686,1.3025631,-0.5240679,1.186943,-0.11484623,5.497598,1.0414926,
19.118332,-0.061076358,-1.6642464,50.04561,47.829918,-4.7215047,13.948802,0.8724857,0.8058808,0.16068229,0.29320404,-1.7716241,-0.067026615,0.7327199,19.19073,-19.118332,0.06107629,1.6642466,0.1819152,0.1395165,-0.0674666,0.09527089,1.5067148,1.5067148,0.0,0.0,0.8697328,-0.17230794,-0.83800566,0.15649815,0.45495912,-0.054792166,0.40868282,0.19226015,0.9876687,-0.38859844,0.36354065,-0.832057,0.8162177,-0.16285455,-0.79810154,0.052189052,0.47109285,-0.051532984,0.42414188,0.19843504,1.0202465,-0.41208267,0.5273819,-0.77003837,4.7309427,1.0359231,
19.97954,0.49389476,-1.4639393,53.300377,50.942562,-4.112376,15.128579,0.86613643,0.74194694,0.3132816,0.31868738,-2.557354,0.6496939,-1.4821923,20.039188,-19.97954,-0.49389496,1.4639393,0.18806039,0.17132914,-0.051224254,0.05821608,1.2725055,1.2725055,0.0,0.0,0.8609727,-0.17362007,-0.8277528,0.16110656,0.45268923,-0.052485466,0.41011333,0.1843363,0.33503312,0.09226799,0.05722046,-0.31695366,0.806321,-0.16409165,-0.7873885,0.056981523,0.4720465,-0.049483776,0.42852163,0.19169882,0.33168203,0.08196831,0.17518997,-0.26944876,4.3621716,1.0414926,
20.71252,1.1842778,-1.182029,56.474033,53.943592,-3.3552315,16.37522,0.85615444,0.67250293,0.41139856,0.33390346,-2.77776,0.8075158,-1.954903,20.779995,-20.71252,-1.1842778,1.182029,0.20291592,0.20031054,-0.031036358,0.009343504,1.1592561,1.1592561,0.0,0.0,0.8522756,-0.17493995,-0.8174057,0.16618532,0.46406716,-0.052794814,0.41388512,0.20315051,0.767642,-0.012373924,0.15087128,0.75256824,0.79636407,-0.16534027,-0.7765182,0.06227117,0.4861315,-0.049945116,0.43481112,0.21158591,0.8345219,-0.018453598,0.25157928,0.7954836,4.129264,1.0526316,
21.312029,1.8310969,-0.8873988,59.548676,56.83269,-2.6258924,17.583933,0.77977836,0.60382473,0.39485055,0.2958767,-2.747128,0.771591,-1.3636858,21.408945,-21.312029,-1.8310971,0.8873989,0.22553504,0.22386509,-0.0117465835,-0.024748644,0.94218194,0.94218194,0.0,0.0,0.8438805,-0.17630255,-0.80720526,0.17167228,0.46649757,-0.054504275,0.40801764,0.2194786,0.69737375,-0.06837845,-0.23469925,0.65312386,0.78661054,-0.16664693,-0.76574284,0.06799139,0.49077445,-0.05226612,0.4310155,0.22880882,0.7115307,-0.092840195,-0.15182495,0.68891644,3.9060605,0.9969368,
21.837671,2.3505795,-0.584642,62.464962,59.58514,-2.1374824,18.625624,0.67359036,0.54484886,0.32391572,0.22790858,-2.359035,0.7932505,-2.1280804,21.971594,-21.837671,-2.3505795,0.5846419,0.2262764,0.21227185,0.00808468,-0.07795066,0.4637295,-0.4637295,0.0,0.0,0.8355702,-0.1771168,-0.7970815,0.17739356,0.4662824,-0.032569766,0.40495157,0.22885084,0.96196645,0.8773804,-0.12264252,0.37488937,0.77694744,-0.16740079,-0.75508827,0.07393215,0.48888567,-0.030154586,0.42618275,0.23763031,0.971674,0.8844614,-0.19330978,0.3528595,3.469358,0.92453355,
22.341331,2.7259986,-0.29546067,65.23324,62.22945,-1.9402485,19.470646,0.5735854,0.5005003,0.24467427,0.13650693,-1.7739415,0.7405004,-2.460909,22.508965,-22.341331,-2.7259984,0.29546055,0.2269759,0.17708142,0.02659719,-0.13947338,1.4076173,-1.4076173,0.0,0.0,0.826989,-0.17761198,-0.78662986,0.18324377,0.47951046,-0.01980722,0.4180646,0.23400843,0.7604574,0.51050186,0.5245209,0.2063036,0.76707876,-0.16781755,-0.74421304,0.0799627,0.49769348,-0.016670227,0.435009,0.24122208,0.6604623,0.53937435,0.35305023,0.14367104,2.8531225,0.87440825,
22.820274,3.0415525,-0.08390822,67.903,64.77595,-1.849575,20.284794,0.526237,0.46899694,0.22334589,0.08416588,-1.2601352,0.40228203,0.37372708,23.022226,-22.820274,-3.0415523,0.083908334,0.20650494,0.15609896,0.03665424,-0.1301302,0.83929837,-0.83929837,0.0,0.0,0.81822383,-0.17833424,-0.77589303,0.18888395,0.4859838,-0.028890371,0.42947292,0.22560716,0.6731835,-0.36332607,0.45633316,-0.336051,0.7570926,-0.16849577,-0.7331054,0.08576015,0.5019158,-0.027129054,0.44430494,0.23189783,0.67259884,-0.41835308,0.37183762,-0.3729701,2.5328739,0.83542186,
23.247766,3.359134,0.05772026,70.50218,67.21696,-1.7075708,21.201956,0.5047448,0.43556875,0.24518603,0.07022132,-1.3371277,0.49933553,1.3961762,23.48927,-23.247766,-3.359134,-0.05772037,0.1879559,0.15441814,0.04913763,-0.095225796,0.06723285,-0.06723285,0.0,0.0,0.80964893,-0.17957303,-0.765205,0.19428378,0.48154142,-0.049551725,0.42752028,0.21599352,0.91487825,-0.82645416,-0.07810593,-0.38454533,0.74733007,-0.16975886,-0.7220429,0.0913138,0.4977026,-0.05052328,0.4425001,0.22214621,1.0163789,-0.9357691,-0.072193146,-0.39006472,2.9889853,0.8409914,
23.649927,3.6911237,0.22202435,73.06687,69.60032,-1.4943746,22.188501,0.48558164,0.40184546,0.26065725,0.079797015,-1.3489318,0.45678437,-0.26076823,23.937267,-23.649927,-3.6911237,-0.22202447,0.18264991,0.13907468,0.06055724,-0.101745,0.6137383,-0.6137383,0.0,0.0,0.8010782,-0.18081793,-0.7544081,0.19974874,0.4866024,-0.049796104,0.43187618,0.21859825,0.20324658,-0.009775162,0.1742363,0.10418892,0.73759604,-0.17104933,-0.71091324,0.0969146,0.5010452,-0.051618814,0.4451871,0.2240318,0.13842255,-0.043821335,0.107479095,0.07542372,4.2360134,0.8688388,
24.095716,4.0194607,0.51260334,75.6309,71.95836,-1.3279433,23.243565,0.4612799,0.3815943,0.24119717,0.09480967,-0.8100462,0.18623143,-2.79583,24.434042,-24.095716,-4.0194607,-0.5126034,0.20575598,0.092856005,0.065213025,-0.17164075,1.8487471,-1.8487471,0.0,0.0,0.7920376,-0.18177667,-0.7431012,0.2051375,0.5024817,-0.03834963,0.45227766,0.21555066,0.94363546,0.45785904,0.8160591,-0.12190342,0.7274869,-0.17198859,-0.69940954,0.10238863,0.51097125,-0.037570596,0.46014786,0.21896124,0.8455887,0.56192875,0.59843063,-0.20282269,5.4054055,0.86326927,
24.620024,4.300064,0.8997545,78.21394,74.294426,-1.3446709,24.412111,0.43484706,0.38235503,0.1874718,0.088039264,0.030429363,-0.19023538,-2.621727,25.008911,-24.620024,-4.300064,-0.89975446,0.248077,0.040384598,0.06045714,-0.23718393,2.0988562,-2.0988562,0.0,0.0,0.782375,-0.18268263,-0.7311705,0.21006519,0.5176014,-0.036238432,0.47722816,0.1971072,1.243959,0.08444786,0.9980202,-0.7377386,0.7168993,-0.17279063,-0.68743354,0.107345566,0.5194446,-0.032081604,0.47904015,0.19827753,1.1418325,0.21955967,0.7556915,-0.82734823,5.5267115,0.82428294,
25.188677,4.4919186,1.2575585,80.81504,76.61444,-1.5401717,25.669569,0.40951887,0.38640663,0.11392389,0.07360014,0.16206384,-0.7168931,0.7556921,25.616951,-25.188677,-4.4919186,-1.2575585,0.22258501,0.009145702,0.042534813,-0.21829163,1.2495558,-1.2495558,0.0,0.0,0.7723475,-0.18348771,-0.71888524,0.21460891,0.52493125,-0.032203197,0.4914093,0.18174887,0.85160184,0.16140938,0.5672455,-0.61433315,0.70602876,-0.17346632,-0.6751792,0.11188871,0.52347445,-0.027027726,0.4901743,0.18172562,0.823142,0.20215511,0.4453659,-0.6620765,4.7600565,0.7685881,
25.755451,4.5994062,1.5465157,83.42824,78.934616,-1.8068409,26.950567,0.3784445,0.37249893,0.03406682,0.05748242,-0.55630803,-1.3640212,1.7765921,26.208578,-25.755451,-4.5994062,-1.5465156,0.17429204,-0.0085691605,0.008434285,-0.17387682,0.70859444,-0.70859444,0.0,0.0,0.7621158,-0.18429606,-0.7062918,0.21910566,0.53586435,-0.03233373,0.5037379,0.17987013,0.49886543,-0.005221367,0.493145,-0.075149536,0.69495547,-0.17410648,-0.6626516,0.116373956,0.53286797,-0.025606155,0.5011034,0.17940998,0.45047256,0.05686283,0.4371643,-0.09262562,3.838129,0.73517126,
26.312487,4.641825,1.7853004,85.98796,81.22548,-2.0954776,28.141773,0.34848312,0.3448429,-0.04290615,0.026132781,-1.1062407,-1.6547905,0.5420792,26.778364,-26.312487,-4.641825,-1.7853005,0.16693975,-0.03286453,-0.032935478,-0.16032484,0.97181475,-0.97181475,0.0,0.0,0.7518791,-0.18515465,-0.6935903,0.22354509,0.5392945,-0.0343436,0.50806046,0.17757714,0.21159068,-0.080394745,0.17290115,-0.09171963,0.6838933,-0.17470583,-0.6500759,0.1207861,0.5336278,-0.02397418,0.50302744,0.17648578,0.15448616,0.06527901,0.07696152,-0.116968155,3.134553,0.74631023,
26.88767,4.683133,1.9683253,88.4343,83.43474,-2.4116716,29.213951,0.32886118,0.31880695,-0.08052252,-0.005284611,-1.0414386,-1.8235817,0.17353773,27.36335,-26.88767,-4.6831336,-1.9683253,0.18946418,-0.073476106,-0.07852502,-0.1559864,1.6244631,-1.6244631,0.0,0.0,0.74167144,-0.18599221,-0.68091965,0.22766618,0.5340112,-0.03350258,0.50682545,0.1648438,0.5128283,0.03364086,-0.04940033,-0.5093336,0.67294246,-0.17517233,-0.6376356,0.12484834,0.5238032,-0.01865983,0.49761295,0.16248971,0.63680303,0.212574,-0.21657944,-0.5598426,2.591101,0.79643553,
27.496572,4.780521,2.0757573,90.75731,85.53059,-2.7048652,30.233965,0.30422738,0.29464173,-0.07128814,-0.02566225,-0.9666085,-1.5980818,0.6795734,27.986134,-27.496572,-4.7805214,-2.0757575,0.22002769,-0.12269956,-0.11847707,-0.13899706,1.9689381,-1.9689381,0.0,0.0,0.73155767,-0.1870194,-0.66831034,0.23143393,0.52800834,-0.04108727,0.5043721,0.15070975,0.64908266,-0.30338764,-0.09813309,-0.565362,0.6621957,-0.17574504,-0.6253801,0.12851657,0.51222014,-0.02290845,0.4902196,0.14672905,0.71678275,-0.16994476,-0.2957344,-0.6304264,2.0573535,0.82428294,
28.10648,4.9155316,2.1129806,92.91992,87.466896,-2.919065,31.22713,0.269372,0.2605409,-0.057488468,-0.037078127,-1.3640332,-0.89068025,1.0665786,28.61121,-28.10648,-4.915531,-2.1129806,0.24059327,-0.15955442,-0.14074408,-0.1123326,1.4741945,-1.4741945,0.0,0.0,0.7219882,-0.18838489,-0.6561798,0.23495983,0.50824714,-0.05461991,0.48522234,0.14103591,1.0146364,-0.54130554,-0.7659912,-0.38695335,0.65208685,-0.17662825,-0.61369276,0.13191263,0.48811013,-0.03532827,0.46749353,0.13584256,1.1237376,-0.4967928,-0.90904236,-0.4354596,1.5575719,0.78529656,
28.67646,5.043089,2.1419127,94.838875,89.17538,-3.138583,32.129642,0.2317746,0.21792348,-0.06505042,-0.044690788,-1.704697,-0.12232602,-0.0030994415,29.195202,-28.67646,-5.043089,-2.1419127,0.25276124,-0.17485178,-0.14380223,-0.11241008,0.61189413,-0.61189413,0.0,0.0,0.71345997,-0.18966237,-0.64522547,0.23819616,0.45974422,-0.051099062,0.43817282,0.12945354,1.9432778,0.14083385,-1.8819809,-0.46329498,0.64310294,-0.17741628,-0.6032229,0.13500743,0.43784302,-0.03152132,0.41879416,0.123791695,2.0124993,0.15227795,-1.9479752,-0.48203468,1.1596875,0.7685881,
29.194658,5.1468816,2.2124004,96.46433,90.619064,-3.4676027,32.886612,0.20047134,0.17401339,-0.0852553,-0.05137734,-1.7564034,0.15178561,-1.1165762,29.727314,-29.194658,-5.1468816,-2.2124004,0.26854408,-0.18117073,-0.14000759,-0.14032449,0.25275826,-0.25275826,0.0,0.0,0.70611024,-0.19046706,-0.6357768,0.24104306,0.39603895,-0.0321877,0.3779459,0.113875866,2.6007953,0.75645447,-2.4090767,-0.62310696,0.63539076,-0.17771308,-0.59428585,0.137709,0.37364727,-0.011872053,0.35748243,0.10806322,2.6510696,0.7859707,-2.4524689,-0.62913895,0.86855257,0.8799777,
29.645184,5.246574,2.336243,97.799904,91.81259,-3.8031926,33.47844,0.15933748,0.1252447,-0.08760594,-0.045026608,-1.9507474,0.42902708,-0.9985697,30.196383,-29.645184,-5.246574,-2.3362427,0.2765616,-0.18014479,-0.12928191,-0.16528873,0.041037798,0.041037798,0.0,0.0,0.69990927,-0.19087894,-0.6277899,0.24355291,0.33528402,-0.01647532,0.31947613,0.10039389,2.4810827,0.6284952,-2.338791,-0.539279,0.62890846,-0.17762038,-0.58681834,0.1400752,0.31335902,0.003708005,0.29870033,0.094648,2.490957,0.6232023,-2.351284,-0.5366087,0.67931485,0.9913673,
30.003876,5.3728147,2.4961581,98.81191,92.73058,-3.9895663,33.895664,0.08682743,0.06342018,-0.05753675,-0.014366808,-2.4729812,0.78290224,0.27059376,30.583174,-30.003876,-5.3728147,-2.4961581,0.26074854,-0.17556718,-0.10970935,-0.15852389,0.18310428,0.18310428,0.0,0.0,0.69505197,-0.19100583,-0.62143874,0.24582084,0.26980582,-0.0050753355,0.25404692,0.09071708,2.6846473,0.45599937,-2.6171684,-0.38707256,0.62385035,-0.17730188,-0.5809751,0.1422014,0.24904732,0.012739897,0.23372889,0.08504748,2.651802,0.36127567,-2.5988579,-0.3840208,0.5725654,0.95238096,
30.232725,5.5323997,2.6675565,99.46506,93.2998,-4.079044,34.23166,0.05172752,-0.014371693,-0.021067075,0.0450041,-3.1116748,0.65382063,2.1060798,30.850298,-30.232725,-5.5323997,-2.6675565,0.214651,-0.16170773,-0.09336384,-0.10587189,0.55437803,0.55437803,0.0,0.0,0.6918753,-0.19069687,-0.61713433,0.24793415,0.19220607,0.012358427,0.17217636,0.0845325,3.3573735,0.6973505,-3.2748222,-0.24738312,0.6205381,-0.17664441,-0.5771266,0.14418443,0.17515971,0.026298761,0.15393972,0.079321265,3.2454133,0.5423546,-3.1915665,-0.22904873,0.53859967,0.87440825,
30.291998,5.6786146,2.8601105,99.79707,93.51825,-4.213125,34.58385,0.13563803,-0.1004644,-0.0106790075,0.09050159,-3.4437084,0.86553603,1.7243173,30.952093,-30.291998,-5.6786146,-2.8601108,0.16022278,-0.12879242,-0.071725436,-0.06276396,1.3166124,1.3166124,0.0,0.0,0.69042903,-0.19009575,-0.61484605,0.2500404,0.12670545,0.024044514,0.09153128,0.08425057,3.2595148,0.46744347,-3.2258034,-0.011277199,0.61896986,-0.17579466,-0.5751948,0.14618787,0.11639868,0.033990145,0.077273846,0.08013785,3.0822022,0.30765533,-3.0666351,0.032663345,0.53859967,1.1250348,
30.262741,5.790555,3.001283,99.857285,93.49561,-4.2923,34.808376,0.16908175,-0.14781013,-0.011973634,0.08122459,-1.8938291,0.4484044,1.3907417,30.957579,-30.262741,-5.790555,-3.001283,0.13537703,-0.11781805,-0.060515326,-0.027995415,0.4389748,0.4389748,0.0,0.0,0.6902819,-0.18972795,-0.6140123,0.251955,0.084815815,0.0147122145,0.03334999,0.076583624,2.376867,-0.37329197,-2.3272514,-0.30667782,0.6187648,-0.17524204,-0.5746771,0.1480079,0.07885048,0.022104979,0.020706654,0.07280111,2.3306417,-0.47540665,-2.2626877,-0.29346943,0.52889514,2.6677806,
30.17648,5.9153585,3.0966449,99.61459,93.25196,-4.1820903,34.780018,0.20205991,-0.18799591,0.0053669717,0.07387111,-1.6074312,0.01971975,0.93517125,30.90632,-30.17648,-5.915358,-3.0966449,0.13474196,-0.120546296,-0.06002233,-0.0046161343,0.109129846,-0.109129846,0.0,0.0,0.6913378,-0.18956494,-0.6145434,0.2536722,0.07219333,0.006520152,-0.021243095,0.06868839,2.230641,-0.3276825,-2.1837234,-0.31580925,0.61984867,-0.17491844,-0.5755233,0.14962889,0.07427945,0.012943745,-0.033848286,0.06483972,2.2355504,-0.36644936,-2.1821976,-0.3184557,0.5240429,6.972988,
30.019787,6.059731,3.1631079,99.05753,92.747696,-3.972043,34.56128,0.24636912,-0.23401278,0.024455776,0.073059395,-1.8406749,0.036168396,0.7481677,30.788198,-30.019787,-6.0597305,-3.1631079,0.13339119,-0.11874251,-0.05911812,0.014088059,0.07215142,0.07215142,0.0,0.0,0.6937273,-0.18945989,-0.6166315,0.2552021,0.10362951,0.0042021275,-0.08352518,0.06119609,2.5109572,-0.092720985,-2.4912834,-0.29969215,0.62234837,-0.17467324,-0.57791525,0.15106516,0.112030886,0.009807944,-0.095677376,0.057450533,2.493919,-0.12543201,-2.4731636,-0.2955675,0.5434519,13.7900305,
29.798725,6.1912117,3.1989908,98.2317,92.0085,-3.7304976,34.205063,0.28382117,-0.27528292,0.031668514,0.061407436,-1.6508055,0.40752783,0.56637675,30.602755,-29.798725,-6.1912117,-3.1989908,0.13003227,-0.11711675,-0.048929926,0.028247477,0.065030456,0.065030456,0.0,0.0,0.6973284,-0.18944603,-0.62012017,0.2565698,0.14988801,0.0005543232,-0.1395464,0.054707527,2.260543,-0.14591217,-2.2408485,-0.25954247,0.62613964,-0.1745592,-0.5816984,0.15233812,0.15972869,0.0045615435,-0.15132666,0.05091846,2.2510567,-0.20985603,-2.2259712,-0.26128292,0.6647581,19.337233,
29.544268,6.313187,3.1928995,97.20109,91.10551,-3.4333282,33.70532,0.3076064,-0.30107337,0.042126626,0.04692412,-1.0316181,0.38893476,0.66244566,30.37951,-29.544268,-6.3131876,-3.1928995,0.1358661,-0.122125484,-0.039206557,0.04480862,0.20034939,-0.20034939,0.0,0.0,0.7017786,-0.18946296,-0.6246236,0.25776416,0.18636587,-0.00067710876,-0.18013716,0.047774315,1.6478816,-0.04925728,-1.6236305,-0.2773285,0.63085926,-0.17451677,-0.5865036,0.15343018,0.1971169,0.0016975403,-0.19220829,0.043682456,1.6646298,-0.11456013,-1.6352654,-0.28944016,1.0044155,22.110832,
29.278461,6.4236183,3.1883988,96.03275,90.09058,-3.1460903,33.107063,0.31762436,-0.3113764,0.04179352,0.046725616,-0.41212082,0.30353144,0.063385665,30.14394,-29.278461,-6.4236183,-3.1883988,0.13667552,-0.12461198,-0.03161827,0.04639326,0.09945989,-0.09945989,0.0,0.0,0.70672196,-0.18919155,-0.62985,0.2587498,0.21301702,0.01085639,-0.20905495,0.03942609,1.2893118,0.46133995,-1.1567116,-0.33392906,0.63613534,-0.17420688,-0.5920378,0.15430945,0.22448593,0.012395382,-0.22136688,0.035170913,1.28817,0.42791367,-1.1663437,-0.34046173,1.5236062,25.580618,
28.992685,6.4877944,3.19918,94.75635,88.97675,-2.9208024,32.455685,0.32568172,-0.3207096,0.01870205,0.053517908,-0.37332773,0.39432472,0.21383166,29.881466,-28.992685,-6.4877944,-3.1991796,0.13262202,-0.12015892,-0.021760153,0.051739052,0.17812252,0.17812252,0.0,0.0,0.7120717,-0.18854247,-0.6357071,0.25956574,0.23796733,0.025963187,-0.2342844,0.03263712,1.207199,0.6042719,-1.0091782,-0.27155876,0.64185774,-0.17354968,-0.5981894,0.15502036,0.24909334,0.026288033,-0.24606466,0.028436184,1.1650529,0.555706,-0.9879112,-0.26938915,2.0379446,33.405735,
28.685791,6.514016,3.1815565,93.380035,87.77066,-2.6614993,31.765676,0.33950394,-0.335608,-0.004062642,0.051124252,-0.5959368,-0.07328965,0.93204707,29.587656,-28.685791,-6.5140166,-3.1815565,0.14577721,-0.12273288,-0.023592394,0.07504023,0.10295838,-0.10295838,0.0,0.0,0.7178828,-0.18800536,-0.6420945,0.26023912,0.25780916,0.021484494,-0.2554965,0.026935339,0.8966803,-0.17914772,-0.84848404,-0.22807121,0.6480827,-0.17302099,-0.60486966,0.15558793,0.26900527,0.021147728,-0.26721,0.022702813,0.90015095,-0.20561218,-0.84581375,-0.22933483,2.4115677,47.93651,
28.364626,6.562628,3.136679,91.890594,86.4688,-2.2741265,31.013786,0.3542016,-0.35126668,0.0033917972,0.045376167,-0.62634706,-0.43555707,0.39357334,29.282398,-28.364626,-6.5626273,-3.136679,0.15855935,-0.12941238,-0.03448132,0.08487956,0.2671802,-0.2671802,0.0,0.0,0.72420275,-0.18776637,-0.64902914,0.2607194,0.27821442,0.009559393,-0.2773857,0.019210577,1.0438524,-0.47700405,-0.8755684,-0.30899048,0.65486926,-0.17277041,-0.6121113,0.15596119,0.29022193,0.010023117,-0.28966427,0.0149303675,1.049466,-0.44498444,-0.8981705,-0.31089783,2.8094523,63.620163,
28.032873,6.6516533,3.095501,90.27029,85.0637,-1.8020179,30.160332,0.3617837,-0.35836974,0.02516685,0.042722486,-0.28412223,-0.15419737,-0.398885,28.977036,-28.032873,-6.651654,-3.0955007,0.15313469,-0.12794313,-0.038336255,0.07490744,0.05877018,0.05877018,0.0,0.0,0.7309768,-0.18740657,-0.65661937,0.26087725,0.30401587,0.0143921375,-0.30360937,0.006314516,1.1847998,0.19330978,-1.0489464,-0.51584244,0.6621677,-0.17237899,-0.6200086,0.15601584,0.31628802,0.015656948,-0.3158927,0.0021862984,1.1879945,0.22535324,-1.0491371,-0.50976276,3.4159832,68.3932,
27.689173,6.7482314,3.0497696,88.55616,83.56648,-1.3671288,29.274014,0.3624468,-0.35889882,0.035508275,0.03603456,-0.021163225,0.20717502,-0.14710337,28.662346,-27.689173,-6.7482314,-3.0497694,0.14356396,-0.1201563,-0.03315688,0.07122985,0.311473,0.311473,0.0,0.0,0.73803705,-0.18679819,-0.66472167,0.26067263,0.32510734,0.024335384,-0.3240919,-0.00818491,1.0797303,0.39772987,-0.8193016,-0.57997704,0.66979855,-0.17174858,-0.62839925,0.15571408,0.33678892,0.025216341,-0.3356266,-0.012070537,1.0461866,0.38237572,-0.78935623,-0.5702734,3.799311,62.35032,
